voyageurs,chambres,lits,salles_de_bain,prix_total,nb_nuits,note,nb_avis,latitude,longitude,Cuisine,Wifi,Eau chaude,Équipements de cuisine de base,Draps,Vaisselle et couverts,Télévision,Cintres,Fer à repasser,Lave-linge,localisation_detail,type_logement_clean,prix_par_nuit,prix_par_voyageur
6.0,3.0,5.0,2.0,537.0,5,5.0,17.0,33.9029,-6.9938,1,1,1,1,1,1,1,1,1,1,Témara,Hébergement,107.4,89.5
3.0,2.0,1.0,1.0,196.0,5,4.83,48.0,33.80757287917602,-7.152629818703024,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement,39.2,65.33333333333333
7.0,3.0,4.0,3.0,883.0,5,5.0,19.0,33.81725655515833,-7.161233937263067,1,1,0,1,0,0,1,0,0,1,Bouznika,Hébergement,176.6,126.14285714285714
3.0,1.0,2.0,1.0,233.0,5,4.94,51.0,33.70675,-7.39821,1,1,1,1,1,1,0,0,1,1,Mohammédia,Appartement,46.6,77.66666666666667
4.0,1.0,2.0,1.0,267.0,5,4.9,50.0,33.7076,-7.3737,1,1,1,1,1,1,1,0,1,1,Mohammédia,Appartement,53.4,66.75
4.0,2.0,3.0,1.0,289.0,5,4.5,4.0,33.79157409544738,-7.162571333572449,1,1,1,1,0,1,1,1,1,1,Bouznika,Appartement,57.8,72.25
5.0,2.0,4.0,1.0,363.0,5,4.98,44.0,33.7062,-7.389,1,1,0,1,1,0,1,0,1,1,Mohammédia,Appartement,72.6,72.6
6.0,2.0,4.0,2.0,784.0,5,5.0,18.0,33.8228,-7.1417,1,0,1,1,1,1,1,1,1,1,Bouznika,Appartement en résidence,156.8,130.66666666666666
8.0,4.0,4.0,3.0,357.0,5,5.0,10.0,33.7942,-7.2318,1,1,1,0,1,0,1,1,1,1,Bouznika,Hébergement,71.4,44.625
3.0,2.0,1.0,1.0,196.0,5,4.83,48.0,33.80757287917602,-7.152629818703024,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement,39.2,65.33333333333333
4.0,1.0,4.0,1.0,284.0,5,4.97,36.0,33.72970094104574,-7.32992546864158,1,1,1,1,1,1,1,1,0,1,El Mansouria,Appartement,56.8,71.0
6.0,3.0,3.0,1.0,354.0,5,5.0,13.0,33.7064,-7.3733,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,70.8,59.0
5.0,2.0,3.0,2.0,349.0,5,4.96,68.0,33.82934,-7.12354,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement en résidence,69.8,69.8
2.0,1.0,2.0,1.0,383.0,5,4.78,9.0,33.9362,-6.9443,1,1,1,0,1,0,1,1,0,1,Témara,Péniche,76.6,191.5
6.0,2.0,5.0,2.0,257.0,5,4.82,105.0,33.70505,-7.3871,1,1,1,1,1,1,0,1,1,1,Mohammédia,Appartement en résidence,51.4,42.833333333333336
4.0,3.0,3.0,2.0,367.0,5,5.0,4.0,33.7056,-7.3933,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,73.4,91.75
4.0,2.0,3.0,2.0,243.0,5,4.5,6.0,33.8129,-7.148,1,1,1,1,1,1,0,1,1,1,Bouznika,Appartement,48.6,60.75
4.0,1.0,1.0,1.0,208.0,5,4.97,37.0,33.7179,-7.3347,1,1,1,1,1,1,1,1,1,1,El Mansouria,Appartement,41.6,52.0
5.0,2.0,3.0,2.0,294.0,5,5.0,12.0,33.71724,-7.33343,1,1,1,1,1,1,1,1,1,1,El Mansouria,Appartement,58.8,58.8
8.0,3.0,3.0,5.0,820.0,5,4.91,23.0,33.7544514179899,-7.203169779078785,0,1,0,1,0,0,1,0,1,1,Bouznika,Hébergement,164.0,102.5
5.0,1.0,1.0,1.0,183.0,5,4.35,31.0,33.7679,-7.2735,1,1,1,0,1,1,1,0,1,1,El Mansouria,Appartement,36.6,36.6
4.0,2.0,3.0,2.0,207.0,5,4.91,27.0,33.8040113551449,-7.176911957945182,1,1,1,0,1,1,1,1,1,1,Bouznika,Appartement,41.4,51.75
4.0,2.0,2.0,2.0,434.0,5,4.75,12.0,33.8254,-7.1333,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement,86.8,108.5
4.0,2.0,3.0,2.0,348.0,5,5.0,5.0,33.8815,-6.9631,1,1,1,1,1,1,1,1,1,1,Témara,Appartement,69.6,87.0
4.0,2.0,3.0,2.0,157.0,5,4.92,12.0,33.67535869270539,-7.367837577320348,1,1,0,0,0,0,1,0,0,1,Mohammédia,Appartement,31.4,39.25
6.0,3.0,3.0,1.0,222.0,5,4.64,76.0,33.79827,-7.22746,1,0,1,1,1,1,0,1,1,0,Bouznika,Villa,44.4,37.0
6.0,3.0,3.0,1.0,189.0,5,5.0,6.0,33.70054442634422,-7.397385960871505,1,1,1,0,0,0,1,0,0,1,Mohammédia,Appartement,37.8,31.5
5.0,2.0,3.0,1.0,214.0,5,4.63,19.0,33.7183337625632,-7.332896277589996,1,1,1,0,1,0,1,1,0,1,El Mansouria,Appartement en résidence,42.8,42.8
7.0,3.0,5.0,3.0,453.0,5,4.67,6.0,33.7097,-7.3674,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,90.6,64.71428571428571
6.0,2.0,3.0,1.0,261.0,5,4.95,19.0,33.7263,-7.34,1,1,1,1,1,1,0,1,0,1,Mohammédia,Appartement en résidence,52.2,43.5
4.0,1.0,2.0,1.0,207.0,5,4.88,43.0,33.70713,-7.38868,1,1,1,1,1,1,0,1,1,1,Mohammédia,Appartement,41.4,51.75
6.0,2.0,3.0,1.0,302.0,5,4.95,208.0,33.91001,-6.97061,1,1,1,1,1,1,0,1,1,1,Témara,Appartement,60.4,50.333333333333336
7.0,3.0,7.0,2.0,265.0,5,4.73,49.0,33.86656,-7.06271,1,1,0,1,0,0,0,0,1,1,Skhirate,Appartement en résidence,53.0,37.857142857142854
4.0,1.0,1.0,1.0,255.0,5,4.75,4.0,33.9218473299461,-6.961243387136883,1,1,1,1,1,1,1,1,1,1,Témara,Hébergement,51.0,63.75
6.0,2.0,3.0,2.0,222.0,5,4.82,119.0,33.70617,-7.38744,1,1,1,1,1,1,0,1,0,1,Mohammédia,Appartement en résidence,44.4,37.0
4.0,2.0,3.0,1.0,610.0,5,5.0,3.0,33.7947,-7.2328,1,1,1,1,1,1,1,1,1,1,Plage David,Villa,122.0,152.5
4.0,1.0,1.0,1.0,237.0,5,5.0,3.0,33.8119,-7.1465,1,1,1,1,1,1,0,1,1,1,Bouznika,Appartement,47.4,59.25
6.0,3.0,3.0,1.0,236.0,5,4.91,27.0,33.72298,-7.33951,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,47.2,39.333333333333336
2.0,1.0,2.0,1.0,251.0,5,5.0,9.0,33.7021,-7.3761,1,1,1,1,1,0,1,1,0,1,Mohammédia,Appartement en résidence,50.2,125.5
5.0,2.0,5.0,2.0,270.0,5,4.92,26.0,33.8982,-6.9897,1,1,1,1,0,0,1,1,0,1,Témara,Appartement en résidence,54.0,54.0
6.0,3.0,3.0,1.0,959.0,5,5.0,5.0,33.8160218694452,-6.943634742235813,1,1,1,1,1,1,1,1,1,1,Tamesna,Villa,191.8,159.83333333333334
3.0,1.0,1.0,1.0,301.0,5,5.0,10.0,33.7048,-7.3966,1,1,1,1,1,1,1,1,0,1,Mohammédia,Appartement,60.2,100.33333333333333
6.0,3.0,4.0,2.0,800.0,5,4.88,33.0,33.8693,-7.063,1,1,1,1,1,1,1,1,1,1,Skhirate,Hébergement,160.0,133.33333333333334
6.0,2.0,4.0,1.0,340.0,5,5.0,12.0,33.7078,-7.3967,1,1,1,1,1,1,1,0,0,1,Mohammédia,Appartement,68.0,56.666666666666664
10.0,4.0,4.0,2.0,710.0,5,4.88,69.0,33.8199,-7.1492,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,142.0,71.0
4.0,2.0,3.0,2.0,312.0,5,5.0,5.0,33.86736359673065,-7.060255604236484,1,1,1,1,1,1,1,1,0,1,Skhirate,Appartement,62.4,78.0
5.0,2.0,3.0,2.0,486.0,5,5.0,13.0,33.7253,-7.3435,1,1,1,1,1,1,1,1,1,1,El Mansouria,Appartement,97.2,97.2
6.0,3.0,3.0,1.0,289.0,5,4.69,51.0,33.7418,-7.2957,1,1,1,1,1,1,1,1,1,1,Ben Slimane,Appartement en résidence,57.8,48.166666666666664
5.0,2.0,3.0,2.0,292.0,5,5.0,5.0,33.71044656987107,-7.347415668647223,1,1,0,0,0,0,1,0,0,1,Mohammédia,Appartement,58.4,58.4
4.0,1.0,2.0,1.0,272.0,5,4.9,40.0,33.7057,-7.3953,1,1,1,1,1,0,1,1,0,1,Mohammédia,Appartement,54.4,68.0
6.0,3.0,3.0,1.0,345.0,5,4.83,12.0,33.79660305366367,-7.229399573117453,1,1,1,1,1,1,1,1,1,1,Bouznika,Hébergement,69.0,57.5
5.0,2.0,2.0,2.0,538.0,5,4.96,69.0,33.931,-6.9314,0,1,1,1,1,1,1,1,1,1,Témara,Appartement,107.6,107.6
4.0,2.0,8.0,2.0,283.0,5,4.81,109.0,33.7922,-7.1621,1,1,1,0,1,1,0,1,1,1,Bouznika,Appartement en résidence,56.6,70.75
6.0,2.0,3.0,1.0,307.0,5,4.95,21.0,33.8104,-7.1479,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement en résidence,61.4,51.166666666666664
4.0,1.0,2.0,2.0,312.0,5,4.83,128.0,33.70461,-7.39698,1,0,1,1,1,1,0,1,1,1,Mohammédia,Appartement en résidence,62.4,78.0
6.0,3.0,3.0,1.0,300.0,5,5.0,4.0,33.81533,-7.14318,1,1,1,0,1,1,1,1,1,1,Bouznika,Appartement,60.0,50.0
6.0,3.0,3.0,1.0,345.0,5,4.83,12.0,33.79660305366367,-7.229399573117453,1,1,1,1,1,1,1,1,1,1,Bouznika,Hébergement,69.0,57.5
6.0,3.0,3.0,1.0,322.0,5,4.77,44.0,33.70915,-7.36692,0,1,1,1,1,1,1,1,0,1,Mohammédia,Appartement,64.4,53.666666666666664
4.0,2.0,4.0,2.0,253.0,5,4.91,27.0,33.72976,-7.32895,1,1,0,0,0,0,1,0,0,1,Mohammédia,Appartement,50.6,63.25
5.0,2.0,3.0,2.0,333.0,5,4.91,27.0,33.7068,-7.3952,1,1,1,1,1,1,1,1,0,1,Mohammédia,Appartement en résidence,66.6,66.6
4.0,2.0,4.0,2.0,372.0,5,4.91,23.0,33.8104,-7.1474,1,1,1,1,1,1,1,0,0,1,Bouznika,Appartement,74.4,93.0
3.0,2.0,2.0,1.0,211.0,5,4.91,27.0,33.8066,-7.1578,1,0,1,1,1,1,1,1,0,1,Bouznika,Appartement,42.2,70.33333333333333
4.0,2.0,2.0,2.0,326.0,5,5.0,16.0,33.7096,-7.3672,1,1,1,1,1,0,1,0,1,1,Mohammédia,Appartement,65.2,81.5
6.0,2.0,3.0,2.0,325.0,5,5.0,28.0,33.9022,-6.9863,1,1,1,1,1,1,0,1,1,1,Témara,Appartement en résidence,65.0,54.166666666666664
5.0,2.0,3.0,3.0,206.0,5,4.83,35.0,33.6903,-7.3691,1,1,1,1,1,1,0,1,1,1,Mohammédia,Appartement,41.2,41.2
5.0,2.0,6.0,2.0,553.0,5,5.0,4.0,33.8108,-7.1794,1,0,1,1,1,1,1,1,0,1,Bouznika,Appartement,110.6,110.6
4.0,2.0,3.0,1.0,350.0,5,4.95,74.0,33.70631,-7.39801,1,1,1,1,1,1,0,1,1,1,Mohammédia,Appartement,70.0,87.5
4.0,2.0,3.0,2.0,171.0,5,4.91,27.0,33.7686,-7.1648,1,0,0,0,0,0,1,0,0,0,Bouznika,Appartement,34.2,42.75
4.0,2.0,8.0,2.0,283.0,5,4.81,109.0,33.7922,-7.1621,1,1,1,0,1,1,0,1,1,1,Bouznika,Appartement en résidence,56.6,70.75
6.0,3.0,5.0,2.0,411.0,5,4.95,19.0,33.9246,-6.9366,1,1,1,1,1,1,1,1,1,1,Témara,Appartement en résidence,82.2,68.5
4.0,2.0,3.0,2.0,416.0,5,4.97,37.0,33.86925,-7.06123,1,1,1,1,1,1,0,1,0,1,Skhirate,Appartement,83.2,104.0
6.0,3.0,3.0,1.0,291.0,5,5.0,9.0,33.7089568188112,-7.367199049123737,1,1,1,1,1,1,1,0,0,1,Mohammédia,Appartement,58.2,48.5
6.0,2.0,3.0,2.0,388.0,5,4.91,33.0,33.8126,-7.1471,1,1,1,1,1,1,0,1,1,1,Bouznika,Appartement en résidence,77.6,64.66666666666667
6.0,2.0,3.0,2.0,196.0,5,4.85,41.0,33.85121222181214,-7.048000597854465,1,1,1,1,1,1,1,1,1,1,Skhirate,Appartement,39.2,32.666666666666664
6.0,2.0,3.0,2.0,261.0,5,5.0,13.0,33.79365,-7.16001,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,52.2,43.5
4.0,2.0,3.0,2.0,439.0,5,4.67,6.0,33.74064147296442,-7.292676598043554,1,1,1,0,0,0,1,0,0,1,El Mansouria,Appartement,87.8,109.75
4.0,2.0,3.0,1.0,339.0,5,4.98,84.0,33.7048,-7.3948,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,67.8,84.75
5.0,2.0,6.0,1.0,325.0,5,4.88,107.0,33.79391,-7.16128,1,1,1,0,1,1,1,1,0,1,Bouznika,Appartement,65.0,65.0
3.0,1.0,1.0,1.0,303.0,5,5.0,11.0,33.7048,-7.3968,1,1,1,0,1,1,1,1,1,1,Mohammédia,Appartement,60.6,101.0
4.0,1.0,2.0,1.0,228.0,5,5.0,4.0,33.7055,-7.3865,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,45.6,57.0
6.0,2.0,3.0,1.0,189.0,5,4.92,13.0,33.8068,-7.1526,1,0,1,0,0,0,1,0,0,1,Bouznika,Appartement,37.8,31.5
5.0,2.0,3.0,1.0,131.0,5,4.8,10.0,33.7814,-7.1484,1,0,1,0,1,0,1,0,0,1,Bouznika,Appartement,26.2,26.2
4.0,2.0,3.0,2.0,126.0,5,4.91,27.0,33.7807,-7.1637,1,0,0,0,0,0,1,0,0,1,Bouznika,Appartement,25.2,31.5
6.0,2.0,3.0,1.0,226.0,5,4.91,27.0,33.7729,-7.1603,1,1,0,0,0,0,1,0,0,1,Bouznika,Appartement,45.2,37.666666666666664
6.0,3.0,3.0,3.0,427.0,5,4.8,65.0,33.9032,-6.9876,1,1,1,1,1,1,1,1,1,1,Témara,Appartement en résidence,85.4,71.16666666666667
5.0,1.0,1.0,1.0,233.0,5,4.89,18.0,33.7234,-7.3392,1,1,1,1,1,1,1,1,0,1,Mohammédia,Appartement,46.6,46.6
6.0,3.0,5.0,2.0,411.0,5,4.88,17.0,33.9246,-6.9366,1,1,1,1,1,1,0,1,1,1,Témara,Appartement en résidence,82.2,68.5
4.0,2.0,3.0,2.0,294.0,5,5.0,3.0,33.9027,-6.9855,1,1,1,1,1,0,0,1,1,1,Témara,Appartement,58.8,73.5
4.0,1.0,1.0,1.0,466.0,5,5.0,15.0,33.8256,-7.1203,1,1,1,1,1,1,1,1,1,1,Benslimane,Appartement en résidence,93.2,116.5
5.0,2.0,3.0,2.0,440.0,5,4.91,27.0,33.80061694093908,-7.159035808422763,1,1,1,0,0,0,1,0,0,1,Bouznika,Appartement,88.0,88.0
6.0,3.0,1.0,1.0,279.0,5,5.0,12.0,33.8727,-6.9753,1,1,1,1,1,1,1,1,1,1,Témara,Appartement,55.8,46.5
4.0,1.0,1.0,1.0,256.0,5,5.0,4.0,33.6562,-7.4709,1,1,1,1,1,1,1,1,0,1,Aïn Harrouda,Appartement,51.2,64.0
6.0,3.0,3.0,1.0,222.0,5,5.0,3.0,33.8776,-6.9766,1,1,1,1,1,1,1,1,1,1,Témara,Appartement,44.4,37.0
4.0,2.0,3.0,2.0,539.0,5,4.78,67.0,33.82896,-7.12406,1,1,1,1,1,1,0,1,0,1,Bouznika,Appartement en résidence,107.8,134.75
8.0,3.0,7.0,2.0,427.0,5,5.0,11.0,33.90077426804034,-6.98720502116791,1,1,1,1,1,1,1,1,1,1,Témara,Appartement en résidence,85.4,53.375
6.0,2.0,3.0,1.0,189.0,5,4.92,13.0,33.8068,-7.1526,1,0,1,0,0,0,1,0,0,1,Bouznika,Appartement,37.8,31.5
6.0,2.0,3.0,2.0,279.0,5,4.72,18.0,33.7407,-7.3123,1,1,1,1,1,1,1,1,0,1,El Mansouria,Appartement,55.8,46.5
6.0,2.0,4.0,2.0,563.0,5,5.0,6.0,33.8269,-7.1273,1,1,1,1,1,1,1,0,0,1,Benslimane,Appartement,112.6,93.83333333333333
5.0,2.0,4.0,1.0,264.0,5,4.67,12.0,33.79535,-7.16232,1,1,0,1,0,0,1,1,1,1,Bouznika,Appartement en résidence,52.8,52.8
5.0,2.0,3.0,2.0,400.0,5,5.0,3.0,33.69594758910103,-7.398772203864973,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,80.0,80.0
5.0,2.0,2.0,2.0,489.0,5,4.91,27.0,33.95583152344359,-6.886090653809532,1,1,1,0,0,0,1,0,0,1,Rabat,Appartement,97.8,97.8
7.0,2.0,3.0,1.0,301.0,5,4.91,27.0,33.73199,-7.32782,1,1,1,1,1,1,0,1,1,1,El Mansouria,Appartement,60.2,43.0
6.0,3.0,5.0,2.0,411.0,5,5.0,21.0,33.9245,-6.9366,1,1,1,1,1,1,1,1,1,1,Témara,Appartement en résidence,82.2,68.5
5.0,3.0,4.0,2.0,339.0,5,5.0,32.0,33.9258,-6.94,1,1,1,1,1,1,1,1,1,1,Témara,Appartement,67.8,67.8
4.0,2.0,3.0,2.0,315.0,5,5.0,13.0,33.70489,-7.39652,1,1,1,1,1,1,0,1,1,1,Mohammédia,Appartement,63.0,78.75
4.0,2.0,3.0,2.0,416.0,5,5.0,4.0,33.81095,-7.14762,1,1,1,1,0,1,1,0,1,1,Bouznika,Appartement,83.2,104.0
4.0,1.0,1.0,1.0,192.0,5,4.92,12.0,33.7628,-7.2784,0,1,1,1,1,1,1,1,1,1,El Mansouria,Appartement,38.4,48.0
6.0,3.0,5.0,3.0,723.0,5,4.9,21.0,33.9026,-6.9942,1,1,1,1,1,1,0,1,1,1,Témara,Bungalow,144.6,120.5
4.0,1.0,4.0,1.0,258.0,5,4.91,27.0,33.70640233954492,-7.397297544593332,1,1,1,1,1,1,1,1,1,1,Mohammédia,Appartement,51.6,64.5
4.0,1.0,1.0,1.0,141.0,5,4.72,61.0,33.8093,-7.162,1,0,0,0,0,0,1,0,0,1,Bouznika,Appartement,28.2,35.25
4.0,2.0,3.0,1.0,274.0,5,5.0,33.0,33.8111,-7.16,1,1,1,1,0,1,1,1,1,1,Bouznika,Appartement,54.8,68.5
5.0,2.0,2.0,2.0,439.0,5,4.86,161.0,33.8291,-7.1231,1,0,1,1,1,1,0,1,1,1,Ben Slimane,Appartement en résidence,87.8,87.8
5.0,2.0,4.0,1.0,342.0,5,5.0,9.0,33.80822905445513,-7.160250895833294,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,68.4,68.4
7.0,2.0,2.0,2.0,294.0,5,5.0,4.0,33.8104,-7.147,1,1,0,0,1,0,1,1,0,1,Bouznika,Appartement,58.8,42.0
6.0,3.0,3.0,1.0,317.0,5,4.83,12.0,33.78896067524552,-7.151045596019628,1,1,1,1,0,1,1,1,1,1,Bouznika,Appartement,63.4,52.833333333333336
4.0,2.0,3.0,1.0,377.0,5,4.86,22.0,33.7853,-7.1662,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,75.4,94.25
6.0,2.0,3.0,2.0,227.0,5,4.94,33.0,33.8111,-7.1475,1,1,1,1,0,1,0,1,0,1,Bouznika,Appartement,45.4,37.833333333333336
4.0,2.0,3.0,2.0,278.0,5,4.79,29.0,33.7734,-7.1599,1,0,0,0,0,0,1,0,0,0,Bouznika,Appartement,55.6,69.5
6.0,2.0,3.0,2.0,252.0,5,5.0,10.0,33.8228,-7.1283,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,50.4,42.0
4.0,1.0,1.0,1.0,278.0,5,5.0,19.0,33.81426316002119,-7.143945283566528,1,1,1,1,1,1,1,1,0,0,Bouznika,Appartement,55.6,69.5
5.0,2.0,4.0,1.0,374.0,5,5.0,8.0,33.7922,-7.1633,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,74.8,74.8
4.0,2.0,3.0,2.0,322.0,5,5.0,6.0,33.8041,-7.1785,1,1,1,1,1,0,1,1,0,1,Bouznika,Appartement,64.4,80.5
4.0,2.0,2.0,2.0,332.0,5,4.79,19.0,33.8109,-7.147,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement en résidence,66.4,83.0
5.0,1.0,4.0,1.0,201.0,5,4.98,44.0,33.8103,-7.1472,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,40.2,40.2
5.0,1.0,1.0,0.0,250.0,5,5.0,5.0,33.7734,-7.1599,1,1,0,0,0,0,1,0,0,1,Bouznika,Appartement,50.0,50.0
6.0,2.0,3.0,1.0,128.0,5,4.81,99.0,33.806,-7.1528,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,25.6,21.333333333333332
5.0,2.0,2.0,1.0,370.0,5,5.0,19.0,33.7948,-7.1622,1,1,1,1,0,1,1,0,0,1,Bouznika,Appartement,74.0,74.0
4.0,2.0,3.0,1.0,212.0,5,4.83,6.0,33.8048,-7.1758,1,0,1,1,1,1,1,1,0,1,Bouznika,Appartement,42.4,53.0
6.0,2.0,3.0,2.0,197.0,5,4.79,53.0,33.8509,-7.0489,0,1,1,1,1,1,1,1,1,1,Skhirate,Appartement,39.4,32.833333333333336
6.0,2.0,3.0,2.0,293.0,5,4.4,5.0,33.8104,-7.1474,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement en résidence,58.6,48.833333333333336
3.0,1.0,2.0,1.0,190.0,5,5.0,4.0,33.8249059726068,-7.122104896326315,1,1,1,1,1,1,1,1,1,1,Cherrat,Appartement,38.0,63.333333333333336
4.0,2.0,4.0,1.0,211.0,5,5.0,8.0,33.76690267575722,-7.155037220301384,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement en résidence,42.2,52.75
5.0,2.0,2.0,2.0,300.0,5,4.94,53.0,33.71011,-7.36579,1,1,1,1,1,1,0,1,1,1,Mohammédia,Appartement,60.0,60.0
3.0,1.0,1.0,1.0,264.0,5,4.96,27.0,33.81116,-7.14609,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,52.8,88.0
5.0,2.0,3.0,2.0,399.0,5,5.0,4.0,33.7944,-7.1945,1,1,1,1,1,1,0,1,0,1,Bouznika,Appartement en résidence,79.8,79.8
5.0,2.0,6.0,1.0,194.0,5,4.89,9.0,33.7705,-7.2531,1,1,1,1,1,1,1,0,1,1,El Mansouria,Appartement,38.8,38.8
3.0,1.0,1.0,1.0,205.0,5,4.9,60.0,33.8117,-7.1464,1,1,1,1,1,1,1,1,1,0,Bouznika,Appartement,41.0,68.33333333333333
5.0,2.0,2.0,2.0,438.0,5,5.0,46.0,33.82751282011328,-7.123983186836814,1,1,1,1,1,1,1,0,1,1,Bouznika,Appartement,87.6,87.6
5.0,2.0,3.0,2.0,304.0,5,5.0,24.0,33.811,-7.1481,1,0,1,1,1,1,1,1,1,1,Bouznika,Appartement,60.8,60.8
4.0,2.0,3.0,1.0,329.0,5,4.8,5.0,33.8159,-7.1439,1,1,0,1,0,0,1,0,0,1,Bouznika,Appartement,65.8,82.25
4.0,1.0,2.0,1.0,139.0,5,4.9,30.0,33.8165,-7.1432,1,1,1,1,1,0,0,1,0,1,Bouznika,Appartement,27.8,34.75
4.0,1.0,2.0,1.0,272.0,5,5.0,10.0,33.7957,-7.16335,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,54.4,68.0
6.0,2.0,3.0,1.0,234.0,5,4.74,19.0,33.8101,-7.1545,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,46.8,39.0
7.0,2.0,3.0,1.0,217.0,5,4.93,80.0,33.80582,-7.17745,1,1,1,1,1,1,0,1,1,1,Bouznika,Appartement,43.4,31.0
6.0,2.0,2.0,2.0,472.0,5,5.0,23.0,33.8273,-7.1225,1,1,1,1,1,1,0,1,1,1,Bouznika,Appartement,94.4,78.66666666666667
4.0,2.0,3.0,1.0,171.0,5,4.95,39.0,33.84239714209061,-7.053177831621844,1,1,1,1,1,1,1,1,1,1,Skhirate,Appartement,34.2,42.75
6.0,2.0,3.0,2.0,311.0,5,4.91,45.0,33.74466,-7.29359,1,1,1,1,1,1,1,1,0,1,El Mansouria,Appartement,62.2,51.833333333333336
3.0,1.0,1.0,1.0,203.0,5,4.91,58.0,33.8117,-7.1466,1,1,0,0,0,0,1,0,0,0,Bouznika,Appartement,40.6,67.66666666666667
6.0,2.0,3.0,2.0,460.0,5,4.92,75.0,33.81275,-7.14701,0,1,1,1,1,1,0,1,1,1,Bouznika,Appartement en résidence,92.0,76.66666666666667
4.0,1.0,4.0,1.0,233.0,5,5.0,11.0,33.75989231391763,-7.273376270870866,1,1,1,0,1,0,1,0,0,1,El Mansouria,Appartement en résidence,46.6,58.25
4.0,1.0,3.0,1.0,314.0,5,4.94,18.0,33.8099,-7.1595,1,1,1,1,0,1,1,0,0,1,Bouznika,Appartement,62.8,78.5
4.0,1.0,1.0,1.0,233.0,5,5.0,13.0,33.81086324842604,-7.145882120628395,1,1,1,1,1,1,1,1,1,1,Bouznika,Appartement,46.6,58.25
5.0,2.0,5.0,2.0,401.0,5,4.89,56.0,33.8386,-7.1013,1,1,1,1,1,1,1,0,1,1,Bouznika,Appartement en résidence,80.2,80.2
4.0,2.0,3.0,1.0,216.0,5,4.83,52.0,33.81256346906514,-7.145486770314135,1,1,1,1,0,1,1,1,0,1,Bouznika,Appartement,43.2,54.0
8.0,2.0,5.0,1.0,133.0,5,4.48,48.0,33.8053,-7.1548,1,1,1,1,1,1,0,0,0,1,Bouznika,Appartement en résidence,26.6,16.625
4.0,1.0,2.0,1.0,467.0,5,4.91,27.0,33.82533712178438,-7.120880204219,1,0,1,1,1,1,0,1,1,1,Ben Slimane,Appartement,93.4,116.75
6.0,3.0,3.0,1.0,179.0,5,4.93,43.0,33.77375,-7.15898,1,1,1,1,1,1,0,1,0,1,Bouznika,Appartement en résidence,35.8,29.833333333333332
4.0,1.0,2.0,1.0,240.0,5,4.7,77.0,33.79341,-7.16189,1,1,1,1,1,1,0,1,0,1,Bouznika,Appartement en résidence,48.0,60.0
6.0,2.0,5.0,2.0,352.0,5,5.0,18.0,33.8106,-7.1481,1,1,1,1,1,0,1,1,0,1,Bouznika,Appartement,70.4,58.666666666666664
7.0,3.0,4.0,3.0,883.0,5,5.0,19.0,33.81725655515833,-7.161233937263067,1,1,0,1,0,0,1,0,0,1,Bouznika,Hébergement,176.6,126.14285714285714
4.0,2.0,3.0,1.0,286.0,5,4.93,14.0,33.81512109866433,-7.146391842772212,1,1,1,1,0,1,1,0,0,1,Bouznika,Appartement,57.2,71.5
4.0,1.0,1.0,1.0,237.0,5,5.0,3.0,33.8119,-7.1465,1,1,1,1,1,1,0,1,1,1,Bouznika,Appartement,47.4,59.25
5.0,2.0,4.0,1.0,235.0,5,4.95,20.0,33.79244,-7.16366,1,1,1,1,1,1,1,1,0,1,Bouznika,Appartement en résidence,47.0,47.0
6.0,2.0,2.0,2.0,231.0,5,4.69,13.0,33.80865880625802,-7.143860830051292,1,1,0,1,0,0,1,0,1,1,Bouznika,Appartement,46.2,38.5
4.0,2.0,3.0,1.0,286.0,5,4.93,14.0,33.81512109866433,-7.146391842772212,1,1,1,1,0,1,1,0,0,1,Bouznika,Appartement,57.2,71.5
5.0,1.0,3.0,1.0,167.0,5,5.0,10.0,33.7601,-7.27514,1,1,0,0,0,0,1,0,0,1,El Mansouria,Appartement,33.4,33.4
